5537911711	1330636976	3/1/2016 13:22	67.78.113.169	http://www.acme.com/SH559040/VD55175948	2	8796219080705	en-US	10	7	1	1	0	0	rr.com	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)	bastrop	usa	tx	http://google.com	60
5532085069	1330637600	3/1/2016 13:33	76.15.8.153	http://www.acme.com/SH55126545/VD55173061	4	8796161998849	en-us,en;q=0.5	9	7	1	0	1	1	mindspring.com	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	high falls	usa	ny	http://facebook.com	61
5532085069	1330637852	3/1/2016 13:37	76.15.8.153	http://www.acme.com/SH55126545/VD55173061	5	8796161998849	en-us,en;q=0.5	19	7	0	1	0	0	mindspring.com	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	high falls	usa	ny	http://facebook.com	33
5532085069	1330639122	3/1/2016 13:58	76.15.8.153	http://www.acme.com/SH55126545/VD55173061	3	8796161998849	en-us,en;q=0.5	3	8	1	0	1	1	mindspring.com	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	high falls	usa	ny		76
5538249446	1330638866	3/1/2016 13:54	174.55.213.137	http://www.acme.com/SH559040/VD55175948	3	8796219080705	en-us,en;q=0.5	16	11	1	1	1	0	comcast.net	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	new bloomfield	usa	pa	http://facebook.com	78
5527501046	1330635791	3/1/2016 13:03	75.138.116.59	http://www.acme.com/SH55126545/VD55173061	3	8796161998849	en-US,en;q=0.8	7	10	0	1	0	0	charter.com	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11	lyman	usa	sc	http://facebook.com	97
5527501046	1330636128	3/1/2016 13:08	75.138.116.59	http://www.acme.com/SH55126545/VD55173061	6	8796161998849	en-US,en;q=0.8	17	11	0	0	1	1	charter.com	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11	lyman	usa	sc		32
5533956498	1330638848	3/1/2016 13:54	128.149.135.100	http://www.acme.com/SH55126545/VD55165149	3	8796161998849	en-us,en;q=0.5	10	4	1	1	1	1	nasa.gov	Mozilla/5.0 (Windows NT 6.1; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	pasadena	usa	ca	http://yahoo.com	78
5533956498	1330638847	3/1/2016 13:54	128.149.135.100	http://www.acme.com/SH55126545/VD55165149	2	8796161998849	en-us,en;q=0.5	19	1	0	0	1	1	nasa.gov	Mozilla/5.0 (Windows NT 6.1; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	pasadena	usa	ca		55
5533956498	1330638751	3/1/2016 13:52	128.149.135.100	http://www.acme.com/SH55126545/VD55165149	6	8796161998849	en-us,en;q=0.5	2	12	1	0	0	0	nasa.gov	Mozilla/5.0 (Windows NT 6.1; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	pasadena	usa	ca		97
5533956498	1330638422	3/1/2016 13:47	128.149.135.100	http://www.acme.com/SH55126545/VD55165149	6	8796161998849	en-us,en;q=0.5	19	7	1	1	1	0	nasa.gov	Mozilla/5.0 (Windows NT 6.1; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	pasadena	usa	ca	http://facebook.com	43
5528257477	1330636104	3/1/2016 13:08	151.151.109.14	http://www.acme.com/SH55126545/VD55149415	3	8796161998849	en-US	16	1	0	1	0	0	wellsfargo.com	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.3; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; MS-RTC LM 8)	rancho palos verdes	usa	ca	http://facebook.com	93
5528257477	1330636751	3/1/2016 13:19	151.151.109.14	http://www.acme.com/SH55126545/VD55149415	1	8796161998849	en-US	4	2	0	0	1	1	wellsfargo.com	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.3; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; MS-RTC LM 8)	rancho palos verdes	usa	ca	http://google.com	44
5528257477	1330636806	3/1/2016 13:20	151.151.109.14	http://www.acme.com/SH55126545/VD55149415	4	8796161998849	en-US	3	10	0	0	0	0	wellsfargo.com	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.3; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; MS-RTC LM 8)	rancho palos verdes	usa	ca		71
5528257477	1330636806	3/1/2016 13:20	151.151.109.14	http://www.acme.com/SH55126545/VD55149415	2	8796161998849	en-US	5	11	1	1	0	0	wellsfargo.com	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.3; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; MS-RTC LM 8)	rancho palos verdes	usa	ca	http://google.com	71
5529070574	1330635734	3/1/2016 13:02	99.5.253.51	http://www.acme.com/SH559040/VD55175948	6	8796219080705	en-us	15	10	0	1	0	0	sbcglobal.net	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	dublin	usa	oh	http://google.com	50
5537188415	1330635633	3/1/2016 13:00	24.98.3.35	http://www.acme.com/SH55126545/VD55165149	1	8796161998849	en-US,en;q=0.8	13	14	1	1	1	0	comcast.net	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11	alpharetta	usa	ga		13
5537188415	1330635633	3/1/2016 13:00	24.98.3.35	http://www.acme.com/SH55126545/VD55165149	5	8796161998849	en-US,en;q=0.8	10	13	1	1	1	0	comcast.net	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11	alpharetta	usa	ga	http://google.com	93
5537188415	1330636062	3/1/2016 13:07	24.98.3.35	http://www.acme.com/SH55126545/VD55165149	6	8796161998849	en-US,en;q=0.8	4	7	1	1	1	0	comcast.net	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11	alpharetta	usa	ga	http://yahoo.com	67
5537188415	1330636062	3/1/2016 13:07	24.98.3.35	http://www.acme.com/SH55126545/VD55165149	3	8796161998849	en-US,en;q=0.8	16	2	0	1	1	1	comcast.net	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11	alpharetta	usa	ga	http://facebook.com	54
5537188415	1330636381	3/1/2016 13:13	24.98.3.35	http://www.acme.com/SH55126545/VD55165149	1	8796161998849	en-US,en;q=0.8	15	12	0	0	0	0	comcast.net	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11	alpharetta	usa	ga		35
5537188415	1330636382	3/1/2016 13:13	24.98.3.35	http://www.acme.com/SH55126545/VD55165149	6	8796161998849	en-US,en;q=0.8	1	9	0	0	0	0	comcast.net	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11	alpharetta	usa	ga	http://yahoo.com	62
5537188415	1330637265	3/1/2016 13:27	24.98.3.35	http://www.acme.com/SH55126545/VD55165149	1	8796161998849	en-US,en;q=0.8	10	13	0	1	0	0	comcast.net	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11	alpharetta	usa	ga	http://facebook.com	42
5537188415	1330637672	3/1/2016 13:34	24.98.3.35	http://www.acme.com/SH55126545/VD55165149	3	8796161998849	en-US,en;q=0.8	20	13	0	0	0	0	comcast.net	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11	alpharetta	usa	ga	http://google.com	59
5528391236	1330635747	3/1/2016 13:02	24.12.68.203	http://www.acme.com/SH55126545/VD55173061	1	8796161998849	en-us	16	8	1	0	0	0	comcast.net	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	chicago	usa	il	http://facebook.com	39
5528391236	1330635757	3/1/2016 13:02	24.12.68.203	http://www.acme.com/SH55126545/VD55173061	3	8796161998849	en-us	1	12	1	1	1	1	comcast.net	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	chicago	usa	il		20
5528391236	1330636277	3/1/2016 13:11	24.12.68.203	http://www.acme.com/SH55126545/VD55173061	2	8796161998849	en-us	11	10	1	0	1	0	comcast.net	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	chicago	usa	il	http://yahoo.com	55
5528391236	1330636729	3/1/2016 13:18	24.12.68.203	http://www.acme.com/SH55126545/VD55173061	6	8796161998849	en-us	20	4	0	0	0	0	comcast.net	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	chicago	usa	il	http://yahoo.com	55
5528391236	1330636729	3/1/2016 13:18	24.12.68.203	http://www.acme.com/SH55126545/VD55173061	1	8796161998849	en-us	7	4	1	1	0	0	comcast.net	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	chicago	usa	il	http://yahoo.com	62
5528391236	1330637835	3/1/2016 13:37	24.12.68.203	http://www.acme.com/SH55126545/VD55173061	2	8796161998849	en-us	6	4	1	0	0	0	comcast.net	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	chicago	usa	il	http://facebook.com	84
5528391236	1330637835	3/1/2016 13:37	24.12.68.203	http://www.acme.com/SH55126545/VD55173061	3	8796161998849	en-us	16	2	0	1	0	0	comcast.net	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	chicago	usa	il	http://google.com	16
5530265890	1330642899	3/1/2016 15:01	70.45.56.71	http://www.acme.com/SH559040/VD55175948	4	8796219080705	es-419,es;q=0.8	16	12	0	0	1	0	onelinkpr.net	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11	san juan	pri	no region	http://google.com	96
5530265890	1330642953	3/1/2016 15:02	70.45.56.71	http://www.acme.com/SH559040/VD55175948	1	8796219080705	es-419,es;q=0.8	11	5	1	1	0	0	onelinkpr.net	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11	san juan	pri	no region	http://google.com	79
5529155271	1330644199	3/1/2016 15:23	96.251.141.43	http://www.acme.com/SH55126545/VD55173061	6	8796161998849	en-us,en;q=0.5	17	7	1	1	1	0	verizon.net	Mozilla/5.0 (Windows NT 6.0; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	hemet	usa	ca		58
5529155271	1330644229	3/1/2016 15:23	96.251.141.43	http://www.acme.com/SH55126545/VD55173061	5	8796161998849	en-us,en;q=0.5	8	7	1	0	0	0	verizon.net	Mozilla/5.0 (Windows NT 6.0; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	hemet	usa	ca	http://facebook.com	57
5529155271	1330645246	3/1/2016 15:40	96.251.141.43	http://www.acme.com/SH55126545/VD55173061	2	8796161998849	en-us,en;q=0.5	9	5	0	1	0	0	verizon.net	Mozilla/5.0 (Windows NT 6.0; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	hemet	usa	ca	http://facebook.com	19
5529155271	1330645697	3/1/2016 15:48	96.251.141.43	http://www.acme.com/SH55126545/VD55173061	4	8796161998849	en-us,en;q=0.5	6	6	0	1	1	0	verizon.net	Mozilla/5.0 (Windows NT 6.0; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	hemet	usa	ca	http://facebook.com	48
5527466876	1330644679	3/1/2016 15:31	63.86.188.66	http://www.acme.com/SH559040/VD55175948	1	8796219080705	en-US	20	13	1	0	1	1	labyrinth.net	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IPH 1.1.21.4019; BRI/2; .NET4.0C; .NET4.0E; yie8)	fairmont	usa	wv	http://facebook.com	57
5527466876	1330645232	3/1/2016 15:40	63.86.188.66	http://www.acme.com/SH559040/VD55175948	4	8796219080705	en-US	15	11	0	0	1	1	labyrinth.net	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IPH 1.1.21.4019; BRI/2; .NET4.0C; .NET4.0E; yie8)	fairmont	usa	wv		41
5527466876	1330645726	3/1/2016 15:48	63.86.188.66	http://www.acme.com/SH559040/VD55175948	2	8796219080705	en-US	4	14	1	1	1	0	labyrinth.net	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IPH 1.1.21.4019; BRI/2; .NET4.0C; .NET4.0E; yie8)	fairmont	usa	wv	http://facebook.com	23
5531123109	1330644438	3/1/2016 15:27	72.83.57.246	http://www.acme.com/SH559040/VD55175948	6	8796219080705	en-us	14	10	1	0	0	0	verizon.net	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3	manassas	usa	va	http://google.com	61
5532223994	1330643754	3/1/2016 15:15	74.87.0.169	http://www.acme.com/SH55126545/VD55163347	6	8796161998849	en-us	8	9	0	0	0	0	rr.com	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22	bakersfield	usa	ca	http://facebook.com	44
5532223994	1330643779	3/1/2016 15:16	74.87.0.169	http://www.acme.com/SH55126545/VD55163347	2	8796161998849	en-us	18	11	1	1	1	0	rr.com	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22	bakersfield	usa	ca	http://yahoo.com	76
5532223994	1330643845	3/1/2016 15:17	74.87.0.169	http://www.acme.com/SH55126545/VD55163347	6	8796161998849	en-us	13	6	0	1	1	1	rr.com	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22	bakersfield	usa	ca	http://yahoo.com	99
5532223994	1330643858	3/1/2016 15:17	74.87.0.169	http://www.acme.com/SH55126545/VD55163347	5	8796161998849	en-us	9	5	1	0	0	0	rr.com	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22	bakersfield	usa	ca		44
5532223994	1330644165	3/1/2016 15:22	74.87.0.169	http://www.acme.com/SH55126545/VD55163347	6	8796161998849	en-us	2	5	1	1	1	0	rr.com	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22	bakersfield	usa	ca	http://facebook.com	37
5532223994	1330645702	3/1/2016 15:48	74.87.0.169	http://www.acme.com/SH55126545/VD55165149	4	8796161998849	en-us	15	5	0	1	0	0	rr.com	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22	bakersfield	usa	ca		30
5528387088	1330642985	3/1/2016 15:03	108.23.53.64	http://www.acme.com/SH55126545/VD55173061	2	8796161998849	en-us	14	9	0	0	1	0	verizon.net	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	ontario	usa	ca	http://facebook.com	31
5528387088	1330642996	3/1/2016 15:03	108.23.53.64	http://www.acme.com/SH55126545/VD55173061	2	8796161998849	en-us	6	7	0	0	0	0	verizon.net	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	ontario	usa	ca	http://google.com	77
5528387088	1330643026	3/1/2016 15:03	108.23.53.64	http://www.acme.com/SH55126545/VD55173061	3	8796161998849	en-us	13	8	1	1	0	0	verizon.net	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	ontario	usa	ca	http://google.com	57
5528387088	1330643451	3/1/2016 15:10	108.23.53.64	http://www.acme.com/SH55126545/VD55173061	6	8796161998849	en-us	12	5	0	0	1	0	verizon.net	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	ontario	usa	ca	http://google.com	32
5528387088	1330643452	3/1/2016 15:10	108.23.53.64	http://www.acme.com/SH55126545/VD55173061	3	8796161998849	en-us	15	15	0	1	1	0	verizon.net	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	ontario	usa	ca	http://facebook.com	19
5528387088	1330643658	3/1/2016 15:14	108.23.53.64	http://www.acme.com/SH55126545/VD55173061	5	8796161998849	en-us	3	13	1	1	1	1	verizon.net	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	ontario	usa	ca		66
5528387088	1330643714	3/1/2016 15:15	108.23.53.64	http://www.acme.com/SH55126545/VD55173061	3	8796161998849	en-us	3	8	0	0	1	1	verizon.net	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	ontario	usa	ca	http://google.com	20
5536415758	1330645392	3/1/2016 15:43	24.147.194.235	http://www.acme.com/SH559040/VD55175948	1	8796219080705	en-US	6	14	0	0	0	0	comcast.net	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)	dracut	usa	ma	http://facebook.com	87
5536415758	1330645400	3/1/2016 15:43	24.147.194.235	http://www.acme.com/SH559040/VD55175948	5	8796219080705	en-US	17	12	0	0	1	1	comcast.net	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)	dracut	usa	ma	http://google.com	83
5536415758	1330645735	3/1/2016 15:48	24.147.194.235	http://www.acme.com/SH559040/VD55175948	1	8796219080705	en-US	2	1	0	1	0	0	comcast.net	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)	dracut	usa	ma	http://facebook.com	54
5533956498	1330639694	3/1/2016 14:08	128.149.135.100	http://www.acme.com/SH55126545/VD55165149	4	8796161998849	en-us,en;q=0.5	18	7	1	1	1	1	nasa.gov	Mozilla/5.0 (Windows NT 6.1; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	pasadena	usa	ca	http://google.com	23
5533956498	1330641947	3/1/2016 14:45	128.149.135.100	http://www.acme.com/SH55126545/VD55165149	6	8796161998849	en-us,en;q=0.5	18	10	1	0	1	0	nasa.gov	Mozilla/5.0 (Windows NT 6.1; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	pasadena	usa	ca	http://google.com	19
5530052884	1330642679	3/1/2016 14:57	71.141.233.82	http://www.acme.com/SH55126545/VD55170364	6	8796161998849	en-us	20	14	1	1	1	1	pacbell.net	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3	union city	usa	ca		59
5538249446	1330641468	3/1/2016 14:37	174.55.213.137	http://www.acme.com/SH559040/VD55175948	3	8796219080705	en-us,en;q=0.5	6	13	0	1	0	0	comcast.net	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	new bloomfield	usa	pa		88
5538249446	1330641402	3/1/2016 14:36	174.55.213.137	http://www.acme.com/SH559040/VD55175948	1	8796219080705	en-us,en;q=0.5	16	13	0	1	1	0	comcast.net	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	new bloomfield	usa	pa	http://google.com	98
5538249446	1330641397	3/1/2016 14:36	174.55.213.137	http://www.acme.com/SH559040/VD55175948	4	8796219080705	en-us,en;q=0.5	11	13	0	0	1	1	comcast.net	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	new bloomfield	usa	pa		73
5538249446	1330639860	3/1/2016 14:11	174.55.213.137	http://www.acme.com/SH559040/VD55175948	2	8796219080705	en-us,en;q=0.5	16	4	1	0	1	1	comcast.net	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	new bloomfield	usa	pa		21
